exp_parameters,dl_capacity,ul_capacity,dl_delay,ul_delay,id,mad,mnp,mps,p,ptc,sdt,timeout,tmp,dl_stable_throughput,dl_stable_responsiveness,dl_throughput,dl_connections,dl_max_path_mtu,dl_max_send_mss,dl_max_recv_mss,dl_retransmissions,dl_reorder,dl_avg_rtt,dl_rpm_p,dl_rpm_trimmed,ul_stable_throughput,ul_stable_responsiveness,ul_throughput,ul_connections,ul_max_path_mtu,ul_max_send_mss,ul_max_recv_mss,ul_retransmissions,ul_reorder,ul_avg_rtt,ul_rpm_p,ul_rpm_trimmed,final_rpm_p,final_rpm_trimmed,ub_base_rpm_p,ub_base_rpm_trimmed,base_rpm_p,base_rpm_trimmed,wc_effect_p,wc_effect_trimmed,iteration
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.985,16,1500,1448,1448,0,48,15670.75,322,635,True,False,34.994,16,1500,1448,1425,503,48,23233.125,97,383,100,601,4972,5109,4966,5096,2,12,1
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.231,16,1500,1448,1448,0,48,15652.375,336,623,True,False,34.242,16,1500,1448,1425,592,48,24143.125,94,400,83,596,4968,5155,4971,5168,2,12,2
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.128,16,1500,1448,1448,0,48,15739.125,331,609,True,False,36.859,16,1500,1448,1425,610,48,22473.75,78,431,120,734,4971,5179,4980,5132,2,14,3
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.873,16,1500,1448,1448,0,48,15618.1875,307,605,True,False,34.604,16,1500,1448,1425,621,48,23312.125,86,514,83,615,4983,5185,4996,5184,2,12,4
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.873,16,1500,1448,1448,0,48,15590.75,341,621,True,False,34.339,16,1500,1448,1425,577,48,22373.75,78,422,97,578,4973,5179,4970,5199,2,11,5
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.748,16,1500,1448,1448,0,48,15492.6875,357,677,True,False,34.969,16,1500,1448,1424,563,48,23051.0625,110,415,110,610,4974,5230,4975,5247,2,12,6
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.807,11,1500,1448,1448,0,36,15116.75,386,814,True,False,34.962,16,1500,1448,1425,643,48,23333.3125,94,396,95,735,4966,5124,4966,5131,2,14,7
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,88.749,16,1500,1448,1448,0,48,15724.75,305,598,True,False,35.983,16,1500,1448,1425,578,48,22772.625,94,433,202,746,4969,5121,4965,5125,4,15,8
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.989,11,1500,1448,1448,0,36,15050.25,405,806,True,False,34.979,16,1500,1448,1425,752,48,22911.0625,70,374,83,739,4964,5323,4970,5355,2,14,9
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.613,10,1500,1448,1448,0,33,14555.09090909091,448,781,True,False,34.241,16,1500,1448,1424,716,48,23281.8125,63,372,101,731,4971,5123,4976,5130,2,14,10
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.998,16,1500,1448,1448,0,48,15760,306,618,True,False,34.478,16,1500,1448,1424,596,48,22469.1875,84,409,101,580,4969,5116,4969,5122,2,11,11
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.350,16,1500,1448,1448,0,48,15704.25,302,628,True,False,34.621,16,1500,1448,1424,557,48,24350.4375,59,389,88,660,4976,5095,4980,5096,2,13,12
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.107,16,1500,1448,1448,0,48,15730,318,650,True,False,34.840,16,1500,1448,1424,628,48,22642.375,78,414,78,612,4970,5104,4963,5107,2,12,13
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.748,16,1500,1448,1448,0,48,15577.625,315,652,True,False,34.748,16,1500,1448,1424,367,48,23265.1875,56,407,84,609,4970,5098,4965,5099,2,12,14
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.242,16,1500,1448,1448,0,48,15601.375,332,639,True,False,35.122,16,1500,1448,1424,549,48,22314.375,68,378,84,603,4975,5127,4978,5135,2,12,15
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.366,16,1500,1448,1448,0,48,15703.5,316,618,True,False,35.370,16,1500,1448,1425,572,48,23218.25,79,429,132,737,4971,5105,4969,5107,3,14,16
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.118,16,1500,1448,1448,0,48,15850.375,290,628,True,False,36.248,16,1500,1448,1424,563,48,22864.8125,80,414,79,579,4973,5166,4973,5181,2,11,17
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.245,16,1500,1448,1448,0,48,15720.9375,296,612,True,False,35.843,16,1500,1448,1425,606,48,23056.0625,74,361,95,584,4970,5109,4962,5104,2,11,18
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.995,16,1500,1448,1448,0,48,15801.3125,315,618,True,False,35.494,16,1500,1448,1425,529,48,22852.125,72,422,96,580,4973,5208,4965,5232,2,11,19
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.366,16,1500,1448,1448,0,48,15719.4375,302,604,True,False,35.220,16,1500,1448,1425,618,48,23173.6875,84,387,111,663,4957,5103,4953,5107,2,13,20
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.737,13,1500,1448,1448,0,42,15755.5,362,703,True,False,34.978,16,1500,1448,1424,660,48,22612.375,94,442,82,649,4968,5105,4963,5106,2,13,21
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.749,16,1500,1448,1448,0,48,15736.5,331,671,True,False,35.615,16,1500,1448,1424,585,48,22807.25,53,393,65,616,4969,5095,4966,5096,1,12,22
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,False,True,88.999,16,1500,1448,1448,0,48,15665.125,312,638,True,False,35.225,16,1500,1448,1425,675,48,23097.75,63,416,84,574,4972,5235,4971,5262,2,11,23
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.996,16,1500,1448,1448,0,48,15754.1875,298,629,True,False,35.608,16,1500,1448,1425,592,48,22959.375,99,410,101,580,4970,5114,4975,5108,2,11,24
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.821,16,1500,1448,1448,0,48,15879.4375,304,638,True,False,35.742,16,1500,1448,1424,412,48,23234.75,71,471,107,603,4966,5115,4966,5120,2,12,25
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.118,16,1500,1448,1448,0,48,15806.6875,327,706,True,False,34.737,16,1500,1448,1424,584,48,23325.625,75,404,69,644,4974,5148,4974,5160,1,12,26
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.114,16,1500,1448,1448,0,48,15705.25,310,619,True,False,35.871,16,1500,1448,1424,547,48,22156.125,80,378,138,769,4980,5098,4981,5100,3,15,27
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,88.932,16,1500,1448,1448,0,48,15750.5625,308,614,True,False,35.343,16,1500,1448,1424,721,48,23763.4375,90,393,145,749,4970,5229,4961,5158,3,15,28
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.232,16,1500,1448,1448,0,48,15732.75,311,654,True,False,34.484,16,1500,1448,1425,663,48,22995.375,94,415,106,596,4956,5155,4955,5169,2,12,29
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.996,16,1500,1448,1448,0,48,15797.3125,302,602,True,False,35.725,16,1500,1448,1425,552,48,23119.5,83,422,103,576,4974,5155,4971,5167,2,11,30
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.491,16,1500,1448,1448,0,48,15748,304,618,True,False,35.485,16,1500,1448,1424,423,48,22895.25,82,387,114,580,4948,5163,4943,5154,2,11,31
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.939,15,1500,1448,1448,0,48,15649.875,353,676,True,False,34.967,16,1500,1448,1424,636,48,23346.125,99,382,123,633,4972,5125,4965,5131,2,12,32
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.937,16,1500,1448,1448,0,48,15681.0625,334,698,True,False,35.000,16,1500,1448,1424,618,48,22967.375,79,468,96,630,4976,5156,4963,5171,2,12,33
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.988,16,1500,1448,1448,0,48,15832.9375,350,646,True,False,35.221,16,1500,1448,1424,557,48,22771.4375,88,412,90,610,4971,5320,4961,5351,2,11,34
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.248,16,1500,1448,1448,0,48,15704.125,334,626,True,False,34.873,16,1500,1448,1424,574,48,23297.75,78,403,87,577,4972,5095,4973,5096,2,11,35
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,88.989,16,1500,1448,1448,0,48,15696.25,303,609,True,False,34.845,16,1500,1448,1425,601,48,22215.25,85,406,118,687,4972,5099,4971,5100,2,13,36
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.122,16,1500,1448,1448,0,48,15888.875,299,627,True,False,35.104,16,1500,1448,1424,666,48,24222.1875,73,381,83,609,4963,5101,4966,5095,2,12,37
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.118,16,1500,1448,1448,0,48,15715,341,641,True,False,34.609,16,1500,1448,1425,639,48,23193.375,68,410,80,605,4975,5166,4975,5156,2,12,38
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.117,14,1500,1448,1448,0,42,15141,415,761,True,False,34.619,16,1500,1448,1424,568,48,22566.8125,105,394,91,702,4982,5200,4982,5136,2,14,39
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.873,13,1500,1448,1448,0,42,15468.5,358,722,True,False,35.106,16,1500,1448,1425,573,48,22775.1875,85,418,93,654,4966,5127,4964,5134,2,13,40
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.249,16,1500,1448,1448,0,48,15588.125,317,612,True,False,34.589,16,1500,1448,1424,679,48,23017.5,84,387,109,569,4975,5122,4974,5126,2,11,41
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.748,14,1500,1448,1448,0,45,15845.066666666668,365,699,True,False,34.322,16,1500,1448,1423,690,48,22428.125,88,413,99,648,4973,5107,4973,5109,2,13,42
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.105,16,1500,1448,1448,0,48,15624.8125,291,632,True,False,34.493,16,1500,1448,1425,535,48,22725.5,79,443,110,585,4967,5106,4968,5110,2,11,43
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,88.865,16,1500,1448,1448,0,48,15517.8125,324,626,True,False,35.726,16,1500,1448,1425,599,48,22364.4375,80,459,90,592,4961,5100,4965,5101,2,12,44
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.753,16,1500,1448,1448,0,48,15678.0625,309,629,True,False,35.619,16,1500,1448,1424,675,48,23123.875,85,401,117,591,4962,5110,4959,5115,2,12,45
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.251,16,1500,1448,1448,0,48,15645.625,297,637,True,False,35.371,16,1500,1448,1424,492,48,22661.4375,78,367,115,584,4981,5104,4986,5103,2,11,46
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.748,16,1500,1448,1448,0,48,15702.625,323,613,True,False,34.714,16,1500,1448,1425,542,48,22302.6875,65,452,82,579,4966,5095,4968,5095,2,11,47
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,88.975,16,1500,1448,1448,0,48,15705.3125,319,633,True,False,35.480,16,1500,1448,1425,538,48,23185.625,90,411,98,617,4968,5271,4968,5284,2,12,48
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.064,15,1500,1448,1448,0,48,15740.125,346,693,True,False,35.353,16,1500,1448,1425,619,48,22510.625,85,410,78,644,4973,5212,4975,5236,2,12,49
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.801,14,1500,1448,1448,0,45,15677.6,336,716,True,False,36.113,16,1500,1448,1424,599,48,23241.375,72,397,96,672,4974,5107,4971,5109,2,13,50
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.242,16,1500,1448,1448,0,48,15767.5625,316,631,True,False,34.119,16,1500,1448,1425,548,48,23657.125,115,390,135,715,4980,5143,4978,5155,3,14,51
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.993,15,1500,1448,1448,0,48,15675.3125,345,691,True,False,34.350,16,1500,1448,1425,563,48,22560.9375,80,424,91,630,4966,5116,4970,5118,2,12,52
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.743,14,1500,1448,1448,0,45,15767.8,343,712,True,False,35.201,16,1500,1448,1424,658,48,23487.6875,76,441,85,632,4973,5275,4974,5246,2,12,53
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.613,16,1500,1448,1448,0,48,15921.5625,300,614,True,False,34.120,16,1500,1448,1424,704,48,22498.4375,102,398,144,722,4969,5154,4969,5165,3,14,54
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,88.873,16,1500,1448,1448,0,48,15772.6875,295,605,True,False,34.982,16,1500,1448,1425,692,48,23138.6875,96,417,155,770,4976,5132,4975,5087,3,15,55
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.257,16,1500,1448,1448,0,48,15716.375,302,633,True,False,36.088,16,1500,1448,1424,598,48,22471.625,92,366,138,631,4975,5119,4976,5123,3,12,56
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.242,12,1500,1448,1448,0,36,15167.666666666666,396,783,True,False,36.494,16,1500,1448,1424,679,48,22402.125,76,393,96,747,4981,5134,4986,5144,2,15,57
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.134,16,1500,1448,1448,0,48,15683.5625,292,616,True,False,33.475,16,1500,1448,1425,701,48,22667.875,81,349,116,727,4967,5209,4964,5232,2,14,58
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.868,16,1500,1448,1448,0,48,15725.9375,340,642,True,False,35.973,16,1500,1448,1424,594,48,22540.75,70,439,90,597,4970,5302,4973,5344,2,11,59
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.003,16,1500,1448,1448,0,48,15672.1875,297,621,True,False,33.869,16,1500,1448,1425,635,48,22353.375,108,357,119,581,4973,5128,4975,5131,2,11,60
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.994,13,1500,1448,1448,0,42,15356.57142857143,392,769,True,False,34.607,16,1500,1448,1425,491,48,22416.25,76,424,105,716,4971,5196,4971,5206,2,14,61
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.997,16,1500,1448,1448,0,48,15799.875,312,647,True,False,35.742,16,1500,1448,1425,572,48,23063,114,368,91,599,4970,5113,4972,5115,2,12,62
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.057,14,1500,1448,1448,0,42,15495.642857142857,367,740,True,False,35.991,16,1500,1448,1424,643,48,23040,104,388,109,670,4974,5248,4976,5268,2,13,63
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.052,16,1500,1448,1448,0,48,15741.9375,308,615,True,False,35.725,16,1500,1448,1424,506,48,22740.9375,64,386,76,582,4971,5099,4968,5101,2,11,64
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.997,16,1500,1448,1448,0,48,15708.6875,300,608,True,False,35.229,16,1500,1448,1424,601,48,23554.125,84,383,120,572,4977,5169,4975,5185,2,11,65
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.119,16,1500,1448,1448,0,48,15703.625,302,618,True,False,35.232,16,1500,1448,1424,609,48,23287.5,70,387,138,748,4969,5111,4968,5108,3,15,66
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,88.963,16,1500,1448,1448,0,48,15656.1875,315,612,True,False,35.971,16,1500,1448,1425,588,48,22635.9375,79,458,151,725,4967,5212,4965,5239,3,14,67
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.619,16,1500,1448,1448,0,48,15751.3125,318,674,True,False,34.986,16,1500,1448,1424,623,49,23310.8125,87,441,100,621,4963,5196,4958,5214,2,12,68
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.738,14,1500,1448,1448,0,45,15789.533333333333,353,755,True,False,35.117,16,1500,1448,1424,642,48,23185.5625,69,438,101,677,4976,5364,4972,5394,2,13,69
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.867,16,1500,1448,1448,0,48,15751.8125,316,603,True,False,35.102,16,1500,1448,1424,488,48,23521.125,84,376,89,581,4973,5096,4970,5095,2,11,70
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.737,16,1500,1448,1448,0,48,15692.375,310,609,True,False,34.745,16,1500,1448,1424,674,48,21953.375,100,395,122,578,4968,5206,4967,5232,2,11,71
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.122,16,1500,1448,1448,0,48,15631,322,663,True,False,34.873,16,1500,1448,1425,583,48,22233.25,108,404,140,722,4970,5155,4963,5112,3,14,72
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.120,16,1500,1448,1448,0,48,15687.5625,290,630,True,False,34.370,16,1500,1448,1424,640,48,22729.75,113,377,144,596,4971,5201,4971,5218,3,11,73
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.120,16,1500,1448,1448,0,48,15740.0625,328,623,True,False,36.116,16,1500,1448,1425,696,49,23308.25,103,383,120,572,4985,5116,4977,5122,2,11,74
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.245,16,1500,1448,1448,0,48,15882.75,331,617,True,False,35.866,16,1500,1448,1425,636,48,22316.25,86,337,97,581,4967,5158,4965,5085,2,11,75
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.863,16,1500,1448,1448,0,48,15571.875,309,670,True,False,35.979,16,1500,1448,1425,333,48,22617.5,69,436,81,605,4963,5105,4966,5108,2,12,76
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.221,14,1500,1448,1448,0,45,15792.2,353,709,True,False,35.490,16,1500,1448,1425,579,48,22935.5625,92,393,94,640,4960,5091,4963,5093,2,13,77
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.118,16,1500,1448,1448,0,48,15734.3125,288,636,True,False,35.853,16,1500,1448,1424,706,48,23564.5625,72,459,103,668,4975,5112,4975,5117,2,13,78
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.612,15,1500,1448,1448,0,45,15947.8,360,732,True,False,34.474,16,1500,1448,1425,614,48,23825.6875,80,373,75,662,4971,5098,4961,5097,2,13,79
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.858,13,1500,1448,1448,0,42,15751.642857142857,391,722,True,False,35.999,16,1500,1448,1424,723,48,22958.8125,83,326,109,674,4964,5146,4965,5102,2,13,80
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.375,16,1500,1448,1448,0,48,15668.4375,334,611,True,False,35.345,16,1500,1448,1424,667,48,23057.0625,80,432,119,748,4965,5120,4960,5119,2,15,81
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.740,16,1500,1448,1448,0,48,15886.375,319,602,True,False,36.240,16,1500,1448,1424,487,48,23424.1875,92,409,93,559,4972,5115,4967,5121,2,11,82
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.232,16,1500,1448,1448,0,48,15704.75,316,596,True,False,35.352,16,1500,1448,1424,708,48,23248.4375,83,372,128,725,4982,5151,4983,5161,3,14,83
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.482,13,1500,1448,1448,0,42,15731.214285714286,362,741,True,False,35.994,16,1500,1448,1424,582,48,23082.125,87,394,82,676,4977,5154,4981,5092,2,13,84
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.240,16,1500,1448,1448,0,48,15730.1875,322,636,True,False,35.371,16,1500,1448,1424,499,48,22548.3125,109,402,115,584,4969,5096,4967,5095,2,11,85
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.984,16,1500,1448,1448,0,48,15624.75,327,617,True,False,35.612,16,1500,1448,1424,462,48,22911.25,85,383,115,584,4968,5130,4957,5138,2,11,86
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.246,16,1500,1448,1448,0,48,15696.875,301,644,True,False,34.226,16,1500,1448,1425,699,48,22691.8125,82,385,96,590,4950,5091,4965,5092,2,12,87
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.368,15,1500,1448,1448,0,48,15719.1875,333,692,True,False,34.735,16,1500,1448,1425,562,48,22507.5,68,422,77,632,4981,5142,4973,5153,2,12,88
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.123,16,1500,1448,1448,0,48,15724.5625,293,621,True,False,35.108,16,1500,1448,1424,658,48,23517.375,78,372,133,750,4970,5106,4978,5110,3,15,89
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.234,16,1500,1448,1448,0,48,15661.8125,320,637,True,False,36.373,16,1500,1448,1424,697,48,22181.875,86,385,99,589,4983,5209,4976,5234,2,11,90
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.119,13,1500,1448,1448,0,42,15264.07142857143,415,777,True,False,36.374,16,1500,1448,1425,603,48,22646.1875,68,356,91,706,4981,5092,4977,5093,2,14,91
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.240,16,1500,1448,1448,0,48,15637.625,346,621,True,False,34.455,16,1500,1448,1424,477,48,23014.1875,75,416,123,653,4973,5110,4979,5111,2,13,92
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.746,16,1500,1448,1448,0,48,15671.1875,309,624,True,False,35.482,16,1500,1448,1425,447,48,23060.5625,73,510,93,592,4966,5195,4963,5216,2,11,93
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,89.248,16,1500,1448,1448,0,48,15479.6875,333,640,True,False,35.351,16,1500,1448,1424,559,48,22435.1875,80,399,145,749,4972,5218,4971,5190,3,14,94
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.496,14,1500,1448,1448,0,45,15597.066666666668,336,702,True,False,34.993,16,1500,1448,1424,650,48,23007.3125,93,409,103,646,4983,5238,4977,5203,2,12,95
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.998,16,1500,1448,1448,0,48,15664,309,653,True,False,35.713,16,1500,1448,1424,370,48,23007.6875,95,420,93,608,4960,5260,4954,5225,2,12,96
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.118,16,1500,1448,1448,0,48,15795.5,302,617,True,False,35.469,16,1500,1448,1425,633,48,23206,87,414,105,603,4974,5127,4980,5134,2,12,97
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,88.748,16,1500,1448,1448,0,48,15751.3125,344,657,True,False,34.738,16,1500,1448,1424,661,48,23491.4375,64,418,97,629,4983,5175,4975,5194,2,12,98
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,True,89.123,16,1500,1448,1448,0,48,15858,317,622,True,False,35.478,16,1500,1448,1424,438,48,23772.5,76,405,93,571,4969,5118,4969,5109,2,11,99
VDSL,100,40,5,5,1,4,16,100,90,.05,5,20,5,True,False,88.860,16,1500,1448,1448,0,48,15490.625,345,654,True,False,35.737,16,1500,1448,1424,756,48,23327.0625,103,357,126,768,4980,5270,4977,5151,3,15,100
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,89.248,6,1500,1448,1448,0,21,13958,535,995,True,False,34.472,16,1500,1448,1424,605,48,23388.0625,92,440,84,795,4977,5100,4971,5094,2,16,1
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,88.620,15,1500,1448,1448,0,48,15694,343,654,True,False,35.594,16,1500,1448,1424,549,48,22831.0625,80,506,78,637,4965,5170,4960,5176,2,12,2
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,88.874,7,1500,1448,1448,0,24,13848.625,490,936,True,False,34.366,16,1500,1448,1425,577,48,23991.125,119,425,82,797,4971,5134,4957,5149,2,15,3
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,88.993,15,1500,1448,1448,0,48,16018.5,316,625,True,False,35.478,16,1500,1448,1424,711,48,21540.375,92,410,36,652,4961,5171,4967,5210,1,13,4
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,88.737,7,1500,1448,1448,0,24,13879,531,946,True,False,35.499,16,1500,1448,1425,517,48,22720.75,94,412,69,764,4966,5183,4967,5221,1,15,5
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,88.994,7,1500,1448,1448,0,24,13955,533,946,True,False,35.123,16,1500,1448,1424,632,48,23151.5625,91,452,76,802,4979,5112,4968,5119,2,16,6
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,88.612,6,1500,1448,1448,0,21,13910.42857142857,542,902,True,False,35.347,16,1500,1448,1424,595,48,22353.6875,118,414,98,768,4939,5162,4934,5160,2,15,7
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,88.927,6,1500,1448,1448,0,21,13998.285714285714,577,961,True,False,34.370,16,1500,1448,1424,483,48,22722.9375,96,409,52,808,4975,5228,4962,5301,1,15,8
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,89.126,7,1500,1448,1448,0,24,13898.25,522,938,True,False,34.978,16,1500,1448,1425,693,48,22252.4375,111,355,98,806,4958,5220,4959,5285,2,15,9
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,89.244,7,1500,1448,1448,0,24,13947.5,541,919,True,False,35.857,16,1500,1448,1424,715,48,22028.0625,114,344,74,784,4977,5148,4962,5110,1,15,10
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,89.369,14,1500,1448,1448,0,45,15701.266666666666,366,699,True,False,35.735,16,1500,1448,1425,526,48,22962,107,403,99,627,4966,5094,4966,5094,2,12,11
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,88.988,10,1500,1448,1448,0,33,14625.272727272728,428,774,True,False,36.363,16,1500,1448,1425,634,48,23125.625,94,419,94,702,4964,5092,4954,5097,2,14,12
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,89.117,8,1500,1448,1448,0,24,13972,573,964,True,False,34.471,16,1500,1448,1424,727,48,22647.0625,87,365,72,802,4964,5190,4959,5241,1,15,13
VDSL mad,100,40,5,5,1,2,16,100,90,.05,5,20,5,True,True,89.125,8,1500,1448,1448,0,24,13885,513,847,True,False,35.220,16,1500,1448,1424,547,48,22852.8125,100,418,101,735,4979,5266,4973,5159,2,14,14
